Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT224,Financial Reporting and Analysis,G2,45,45,3,0,3,42,0.00,0.00, GOH BENG WEE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT224,Financial Reporting and Analysis,G3,45,45,3,0,3,42,0.00,0.00, GOH BENG WEE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT224,Financial Reporting and Analysis,G4,45,45,1,0,1,44,0.00,0.00, GOH BENG WEE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT331,Audit and Assurance,G1,45,45,6,0,6,39,0.00,0.00, CHUA WAN RONG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT331,Audit and Assurance,G2,45,45,3,0,3,42,0.00,0.00, CHUA WAN RONG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT331,Audit and Assurance,G3,45,45,6,0,6,39,0.00,0.00, CHUA WAN RONG,SOA
2022-23 Term 2,Modified Session,Round 2A Window 3,ACCT331,Audit and Assurance,G4,45,45,31,0,31,14,0.00,0.00, KATHERINE YUEN,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G1,45,45,5,0,5,40,0.00,0.00, WANG RENCHENG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G2,45,45,7,0,7,38,0.00,0.00, WANG RENCHENG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G3,45,45,8,0,8,37,0.00,0.00, WANG RENCHENG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G4,45,45,10,0,10,35,0.00,0.00, WANG RENCHENG,SOA
2022-23 Term 2,Modified Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G5,45,45,38,0,38,7,0.00,0.00, ZHANG LIANDONG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT334,Intermediate Financial Accounting,G1,45,45,12,0,12,33,0.00,0.00, ANDREW LEE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT334,Intermediate Financial Accounting,G2,45,45,1,0,1,44,0.00,0.00, ANDREW LEE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT334,Intermediate Financial Accounting,G3,45,45,6,0,6,39,0.00,0.00, LIM CHEE YEOW,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT334,Intermediate Financial Accounting,G4,45,45,3,0,3,42,0.00,0.00, LIM CHEE YEOW,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT335,Advanced Financial Accounting,G1,45,45,3,0,3,42,0.00,0.00, YUE HENG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT335,Advanced Financial Accounting,G2,45,45,7,0,7,38,0.00,0.00, YUE HENG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT335,Advanced Financial Accounting,G3,45,45,0,0,0,45,0.00,0.00, LIM CHEE YEOW,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT335,Advanced Financial Accounting,G4,45,45,3,0,3,42,0.00,0.00, TRACEY ZHANG CHUNQI,SOA
2022-23 Term 2,Modified Session,Round 2A Window 3,ACCT335,Advanced Financial Accounting,G5,45,45,34,0,34,11,0.00,0.00, PEARL TAN HOCK NEO,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT336,Valuation,G1,45,45,4,0,3,42,10.00,10.00, CHENG NAM SANG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT336,Valuation,G2,45,45,3,0,3,42,0.00,0.00, CHENG NAM SANG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT336,Valuation,G3,45,45,4,0,4,41,0.00,0.00, CHENG NAM SANG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT336,Valuation,G4,45,45,4,0,4,41,0.00,0.00, CHENG NAM SANG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT337,Statistical Programming,G1,45,45,0,0,0,45,0.00,0.00, KIM JUNG-BAE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT337,Statistical Programming,G2,45,45,5,0,5,40,0.00,0.00, KIM JUNG-BAE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT337,Statistical Programming,G3,45,45,1,0,1,44,0.00,0.00, KIM JUNG-BAE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT337,Statistical Programming,G4,45,45,5,0,5,40,0.00,0.00, BENJAMIN LEE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT337,Statistical Programming,G5,45,45,3,0,3,42,0.00,0.00, BENJAMIN LEE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT401,Strategic Management Accounting,G1,45,45,16,0,16,29,0.00,0.00, CHENG NAM SANG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT403,Advanced Taxation,G1,45,45,2,0,2,43,0.00,0.00, SUM YEE LOONG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT409,Auditing for the Public Sector,G1,45,45,15,0,15,30,0.00,0.00, LIM SOO PING,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT410,Internal Audit(SMU-X),G1,45,45,15,0,15,30,0.00,0.00, FOO SEE LIANG,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT414,Accounting Analytics Capstone(SMU-X),G1,45,45,4,0,4,41,0.00,0.00," BENJAMIN LEE, CHUA WAN RONG",SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT414,Accounting Analytics Capstone(SMU-X),G2,45,42,0,0,0,47,0.00,0.00," BENJAMIN LEE, CLARENCE GOH",SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT417,Insolvency and Restructuring,G1,45,45,13,0,13,32,0.00,0.00," ASHOK KUMAR BALAKRISHNAN, JOEL CHNG, CHEE YOH CHUANG",SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT418,Data Modelling and Visualisation,G1,45,45,6,0,6,39,0.00,0.00, CLARENCE GOH,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT418,Data Modelling and Visualisation,G2,45,45,0,0,0,45,0.00,0.00, CLARENCE GOH,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT420,Forecasting and Forensic Analytics,G1,45,45,11,0,11,34,0.00,0.00, WANG JIWEI,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT421,Analytics for Value Investing,G1,45,45,1,0,1,44,0.00,0.00, ANDREW LEE,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT423,Audit Analytics(SMU-X),G1,45,45,4,0,4,41,0.00,0.00," TEE CHONG YU, SANJAY PANJABI, VARELLA GINO LEE, NEO AIK CHEONG",SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACCT425,Forensic Accounting and Investigation,G1,45,45,9,0,9,36,0.00,0.00, WAYNE SOO,SOA
2022-23 Term 2,Modified Session,Round 2A Window 3,ACCT427,Accounting Data and Analytics Work-Study Elective,G1,20,13,0,0,0,13,0.00,0.00, SEOW POH SUN,SOA
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,ACM001,The Arts and the Production of Culture in Everyday Life,G1,45,45,13,0,13,32,0.00,0.00, HOE SU FERN,SOSS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM102,Foundations in Strategic Communication,G1,45,45,19,0,19,26,0.00,0.00, YEO SU LIN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM102,Foundations in Strategic Communication,G2,45,45,25,0,25,20,0.00,0.00, YEO SU LIN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM120,Intercultural Communication,G1,45,45,17,0,17,28,0.00,0.00, ONG SIOW HENG,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM120,Intercultural Communication,G2,45,45,0,0,0,45,0.00,0.00, ONG SIOW HENG,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM120,Intercultural Communication,G3,45,45,6,0,5,40,10.00,10.00, ONG SIOW HENG,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM120,Intercultural Communication,G5,45,45,9,0,9,36,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM121,Fundamentals of Media Engagement,G1,45,45,3,0,3,42,0.00,0.00, AUGUSTINE PANG,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM225,Public Relations Writing,G1,45,45,23,0,23,22,0.00,0.00, YASMIN HANNAH RAMLE,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM245,Internal Communication,G1,45,45,19,0,19,26,0.00,0.00, HO JACK YONG,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM246,Crisis Management and Communication,G1,45,45,13,0,13,32,0.00,0.00, AUGUSTINE PANG,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM253,Storytelling for Organizations and Brands(SMU-X),G1,45,45,0,0,0,45,0.00,0.00, MARK CHONG YIEW KIM,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM253,Storytelling for Organizations and Brands(SMU-XO: Storytell for Orgs & B),G2,23,23,0,0,0,23,0.00,0.00, MARK CHONG YIEW KIM,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM255,User Experience and Digital Product Design,G1,45,45,0,0,0,45,0.00,0.00, TAMAS MAKANY,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM256,Design Thinking and Communication,G1,45,45,0,0,0,45,0.00,0.00, TAMAS MAKANY,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM302,Designing Communication for Behavioural Change,G1,45,45,0,0,0,45,0.00,0.00, SUNGJONG ROH,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM302,Designing Communication for Behavioural Change,G2,45,45,0,0,0,45,0.00,0.00, SUNGJONG ROH,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM346,Communication Strategies in the Digital Age,G1,45,45,13,0,13,32,0.00,0.00, TRACY LOH,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM346,Communication Strategies in the Digital Age,G3,45,45,9,0,8,37,10.00,10.00, TRACY LOH,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COMM360,Investor Relations,G1,45,45,6,0,6,39,0.00,0.00, CLARENCE FU,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-ACM2629,Art & History: Beginnings to Revolutions,G1,45,45,3,0,3,42,0.00,0.00, DAVID OCON,SOSS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G1,30,30,3,0,3,27,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G10,30,30,0,0,0,30,0.00,0.00, LINDY ONG,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G11,30,30,1,0,1,29,0.00,0.00, LINDY ONG,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G12,30,30,4,0,4,26,0.00,0.00, SERENA LIM,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G13,30,30,1,0,1,29,0.00,0.00, SERENA LIM,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G14,30,30,6,0,6,24,0.00,0.00, SERENA LIM,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G15,30,30,6,0,6,24,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G16,30,30,3,0,3,27,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G17,30,30,2,0,2,28,0.00,0.00, VANDANA ADVANI,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G18,30,30,1,0,1,29,0.00,0.00, VANDANA ADVANI,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G2,30,30,1,0,1,29,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G21,30,30,2,0,2,28,0.00,0.00, KIRTI HARNAL,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G22,30,30,11,0,11,19,0.00,0.00, KIRTI HARNAL,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G23,30,30,6,0,6,24,0.00,0.00, LYNETTE WAN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G24,30,30,4,0,4,26,0.00,0.00, LYNETTE WAN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G25,30,30,3,0,3,27,0.00,0.00, YEO SU LIN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G27,30,30,9,0,9,21,0.00,0.00, CHAN BOH YEE,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G28,30,30,14,0,14,16,0.00,0.00, KIRTI HARNAL,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G29,30,30,6,0,6,24,0.00,0.00, LYNETTE WAN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G3,30,30,1,0,1,29,0.00,0.00, TRACY LOH,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G30,30,30,9,0,9,21,0.00,0.00, CLARENCE FU,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G31,30,30,2,0,2,28,0.00,0.00, CLARENCE FU,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G32,30,30,6,0,6,24,0.00,0.00, PETRINA TEE,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G33,30,30,5,0,5,25,0.00,0.00, PETRINA TEE,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G34,30,30,16,0,16,14,0.00,0.00, SHAMALA RAMAKRESININ,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G35,30,30,2,0,2,28,0.00,0.00, SHAMALA RAMAKRESININ,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G4,30,30,6,0,6,24,0.00,0.00, AKANKSHA RATH,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G49,27,27,3,0,3,24,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G5,30,30,11,0,11,19,0.00,0.00, CHAN BOH YEE,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G6,30,30,2,0,2,28,0.00,0.00, CHAN BOH YEE,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G7,30,30,3,0,3,27,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G8,30,30,1,0,1,29,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G9,30,30,2,0,2,28,0.00,0.00, HO JACK YONG,LKCSOB
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G1,42,42,0,0,0,42,0.00,0.00, MOK HENG NGEE,SIS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G2,42,42,0,0,0,42,0.00,0.00, CAO YIXIN,SIS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G21,42,42,8,0,8,34,0.00,0.00, NGUYEN THIEN DUC,SIS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G22,42,42,12,0,12,30,0.00,0.00, ASANKHAYA SHARMA,SIS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G3,42,42,2,0,2,40,0.00,0.00, MAI ANH TIEN,SIS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G4,42,42,0,0,0,42,0.00,0.00, SOON HUI SHIN VIVIEN,SIS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G5,42,42,0,0,0,42,0.00,0.00, SOON HUI SHIN VIVIEN,SIS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G6,42,42,1,0,1,41,0.00,0.00, SOON HUI SHIN VIVIEN,SIS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G7,42,42,2,0,2,40,0.00,0.00," ZHANG, CE",SIS
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-JPAN2401,Japanese,G1,45,45,0,0,0,45,0.00,0.00," AKIKO ITO, AKIKO ITO",OCC
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-JPAN2401,Japanese,G2,45,45,1,0,1,44,0.00,0.00," AKIKO ITO, AKIKO ITO",OCC
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-KREA2402,Korean,G1,45,45,0,0,0,45,0.00,0.00," SEO JI YUN, SEO JI YUN",OCC
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-KREA2402,Korean,G2,45,45,0,0,0,45,0.00,0.00," SEO JI YUN, SEO JI YUN",OCC
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2610,"Constitutions, Cultures, and Context(SMU-X)",G1,38,38,3,0,2,36,72.45,72.45, MAARTJE DE VISSER,OCC
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2610,"Constitutions, Cultures, and Context(SMU-X)",G61,7,7,3,0,3,4,0.00,0.00, MAARTJE DE VISSER,OCC
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2612,Jurisprudence: Modern and Critical Theories of Law,G1,40,40,9,0,9,31,0.00,0.00, TAN SEOW HON,SOL
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2612,Jurisprudence: Modern and Critical Theories of Law,G61,5,5,5,0,5,0,0.00,0.00, TAN SEOW HON,SOLGPO
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2630,"Introduction to Chinese History, Culture, Economy, Politics and Law",G1,38,38,1,0,0,38,10.00,10.00, HENRY GAO,SOL
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2630,"Introduction to Chinese History, Culture, Economy, Politics and Law",G61,7,7,4,0,4,3,0.00,0.00, HENRY GAO,SOLGPO
2022-23 Term 2,Regular Academic Session,Round 2A Window 3,COR-MAND2404,Mandarin,G1,45,45,0,0,0,45,0.00,0.00, WANG SHENGYU,OCC
